0.000001 -0.017000 12322.1
0.000001 -0.007000 6.9377e+09
0.000915 -0.003750 1.88285e+09
0.000915 0.160000 0.391233
0.080000 0.160000 0.0241262
0.080000 -0.017000 44.7235
0.000470 0.006200 0
0.000610 0.006200 0
0.000610 0.010200 0
0.000915 0.010200 1.00756e+09
0.000915 0.013200 8.04225e+06
0.000805 0.014700 0
0.000600 0.014700 0
0.000200 0.000500 0
0.000610 0.000500 0
0.000200 0.006200 0
0.000685 0.010200 0
0.000685 0.000000 0
0.000001 0.000000 0
0.000160 0.000000 0
0.000160 0.080000 0
0.000200 0.000000 0
0.000600 0.000000 0
0.000600 0.000500 0
0.000160 0.011700 0
0.000470 0.011700 0
0.000470 0.080000 0
0.000600 0.080000 0
0.000805 0.080000 0
0.000160 0.006200 0
0.000160 0.000500 0
0.000001 -0.016970 12346.6
0.000001 -0.016940 12385.1
0.000001 -0.016910 12389.1
0.000001 -0.016880 12403.4
0.000001 -0.016850 12410.7
0.000001 -0.016820 12421.1
0.000001 -0.016790 12418.8
0.000001 -0.016760 12426.3
0.000001 -0.016731 12435.8
0.000001 -0.016701 12432.3
0.000001 -0.016671 12432.9
0.000001 -0.016641 12418.6
0.000001 -0.016611 12411.1
0.000001 -0.016581 12412.2
0.000001 -0.016551 12400.7
0.000001 -0.016521 12393
0.000001 -0.016491 12389.7
0.000001 -0.016461 12356.5
0.000001 -0.016431 12357.2
0.000001 -0.016401 12349.4
0.000001 -0.016371 12325.2
0.000001 -0.016341 12314.4
0.000001 -0.016311 12304.4
0.000001 -0.016281 12281.6
0.000001 -0.016251 12228.4
0.000001 -0.016222 12212.6
0.000001 -0.016192 12188.6
0.000001 -0.016162 12164.9
0.000001 -0.016132 12142.3
0.000001 -0.016102 12110.7
0.000001 -0.016072 12090.2
0.000001 -0.016042 12058.3
0.000001 -0.016012 12021.5
0.000001 -0.015982 11997.8
0.000001 -0.015952 11961.5
0.000001 -0.015922 11930
0.000001 -0.015892 11907.5
0.000001 -0.015862 11861
0.000001 -0.015832 11831.9
0.000001 -0.015802 11799.9
0.000001 -0.015772 11743.8
0.000001 -0.015743 11725.7
0.000001 -0.015713 11697.3
0.000001 -0.015683 11661.4
0.000001 -0.015653 11626.1
0.000001 -0.015623 11570.3
0.000001 -0.015593 11540
0.000001 -0.015563 11505
0.000001 -0.015533 11472.7
0.000001 -0.015503 11435.3
0.000001 -0.015473 11380.3
0.000001 -0.015443 11340.6
0.000001 -0.015413 11325.6
0.000001 -0.015383 11301.3
0.000001 -0.015353 11254.9
0.000001 -0.015323 11195.1
0.000001 -0.015293 11173.5
0.000001 -0.015263 11136.8
0.000001 -0.015234 11092.3
0.000001 -0.015204 11078.5
0.000001 -0.015174 11036.2
0.000001 -0.015144 11007
0.000001 -0.015114 10983.3
0.000001 -0.015084 10952.7
0.000001 -0.015054 10929.9
0.000001 -0.015024 10900.4
0.000001 -0.014994 10872.2
0.000001 -0.014964 10835.8
0.000001 -0.014934 10822.2
0.000001 -0.014904 10804.7
0.000001 -0.014874 10777.3
0.000001 -0.014844 10755.7
0.000001 -0.014814 10744.4
0.000001 -0.014784 10731.7
0.000001 -0.014754 10729.5
0.000001 -0.014725 10708.1
0.000001 -0.014695 10696.3
0.000001 -0.014665 10695.8
0.000001 -0.014635 10691
0.000001 -0.014605 10695.8
0.000001 -0.014575 10702.2
0.000001 -0.014545 10704.8
0.000001 -0.014515 10711.4
0.000001 -0.014485 10726.1
0.000001 -0.014455 10735.3
0.000001 -0.014425 10759.3
0.000001 -0.014395 10770.4
0.000001 -0.014365 10788.5
0.000001 -0.014335 10849.6
0.000001 -0.014305 10880
0.000001 -0.014275 10888.2
0.000001 -0.014246 10939.2
0.000001 -0.014216 11007
0.000001 -0.014186 11043.9
0.000001 -0.014156 11076.7
0.000001 -0.014126 11133.8
0.000001 -0.014096 11222.8
0.000001 -0.014066 11283.9
0.000001 -0.014036 11357.3
0.000001 -0.014006 11445.4
0.000001 -0.013976 11527.8
0.000001 -0.013946 11620.2
0.000001 -0.013916 11709.9
0.000001 -0.013886 11818.7
0.000001 -0.013856 11938.5
0.000001 -0.013826 12051.2
0.000001 -0.013796 12183.6
0.000001 -0.013766 12334.5
0.000001 -0.013737 12468
0.000001 -0.013707 12602.2
0.000001 -0.013677 12753.5
0.000001 -0.013647 12934.5
0.000001 -0.013617 13108.9
0.000001 -0.013587 13303.2
0.000001 -0.013557 13527.1
0.000001 -0.013527 13714.9
0.000001 -0.013497 13917.4
0.000001 -0.013467 14145.8
0.000001 -0.013437 14408.1
0.000001 -0.013407 14675.8
0.000001 -0.013377 14921.5
0.000001 -0.013347 15194.8
0.000001 -0.013317 15534.4
0.000001 -0.013287 15824.2
0.000001 -0.013257 16143.9
0.000001 -0.013228 16475.9
0.000001 -0.013198 16841.3
0.000001 -0.013168 17258.1
0.000001 -0.013138 17698.1
0.000001 -0.013108 18014.1
0.000001 -0.013078 18365.1
0.000001 -0.013048 18907.2
0.000001 -0.013018 19382.5
0.000001 -0.012988 19841.3
0.000001 -0.012958 20344.9
0.000001 -0.012928 20901.2
0.000001 -0.012898 21470.4
0.000001 -0.012868 22061.7
0.000001 -0.012838 22651.4
0.000001 -0.012808 23304.3
0.000001 -0.012778 23995.2
0.000001 -0.012749 24702
0.000001 -0.012719 25498.2
0.000001 -0.012689 26206.3
0.000001 -0.012659 26986.8
0.000001 -0.012629 27852.1
0.000001 -0.012599 28786.4
0.000001 -0.012569 29722.4
0.000001 -0.012539 30711.8
0.000001 -0.012509 31756.8
0.000001 -0.012479 32804.8
0.000001 -0.012449 33883.8
0.000001 -0.012419 35073.1
0.000001 -0.012389 36321.5
0.000001 -0.012359 37626.7
0.000001 -0.012329 38988.2
0.000001 -0.012299 40411.7
0.000001 -0.012269 41863.1
0.000001 -0.012240 43403.4
0.000001 -0.012210 45116.9
0.000001 -0.012180 46835.8
0.000001 -0.012150 48540.8
0.000001 -0.012120 50456.6
0.000001 -0.012090 52584
0.000001 -0.012060 54650.1
0.000001 -0.012030 56642.6
0.000001 -0.012000 59344.4
0.000001 -0.011970 61629.9
0.000001 -0.011940 63601.9
0.000001 -0.011910 66438.4
0.000001 -0.011880 69212.5
0.000001 -0.011850 72279.2
0.000001 -0.011820 75579.1
0.000001 -0.011790 78950.7
0.000001 -0.011760 82580.4
0.000001 -0.011731 86363
0.000001 -0.011701 90036.5
0.000001 -0.011671 93932.4
0.000001 -0.011641 98132.6
0.000001 -0.011611 102668
0.000001 -0.011581 107281
0.000001 -0.011551 112552
0.000001 -0.011521 118376
0.000001 -0.011491 123720
0.000001 -0.011461 129501
0.000001 -0.011431 135477
0.000001 -0.011401 141880
0.000001 -0.011371 148604
0.000001 -0.011341 155540
0.000001 -0.011311 163111
0.000001 -0.011281 171419
0.000001 -0.011251 180324
0.000001 -0.011222 189727
0.000001 -0.011192 199195
0.000001 -0.011162 209318
0.000001 -0.011132 220258
0.000001 -0.011102 231504
0.000001 -0.011072 243252
0.000001 -0.011042 256203
